testDate,County,confirmed_cases,values.CasesChange,tested,values.TotalTestedChange,deaths,values.DeathsChange,population,daily_confirmed_cases,daily_tested,daily_deaths
2021-05-11T00:00:00Z,Clay,1481,1,16523,25,43,0,13.079,1,25,0
2021-05-12T00:00:00Z,Clay,1481,0,16567,44,43,0,13.079,0,44,0
2021-05-13T00:00:00Z,Clay,1481,0,16589,22,43,0,13.079,0,22,0
2021-05-14T00:00:00Z,Clay,1481,0,16640,51,43,0,13.079,0,51,0
2021-05-15T00:00:00Z,Clay,1481,0,16672,32,43,0,13.079,0,32,0
2021-05-16T00:00:00Z,Clay,1481,0,16681,9,43,0,13.079,0,9,0
2021-05-17T00:00:00Z,Clay,1481,0,16710,29,43,0,13.079,0,29,0
2021-05-18T00:00:00Z,Clay,1481,0,16741,31,43,0,13.079,0,31,0
2021-05-19T00:00:00Z,Clay,1482,1,16771,30,43,0,13.079,1,30,0
2021-05-20T00:00:00Z,Clay,1481,-1,16816,45,43,0,13.079,-1,45,0
2021-05-21T00:00:00Z,Clay,1486,5,16857,41,43,0,13.079,5,41,0
2021-05-22T00:00:00Z,Clay,1486,0,16878,21,43,0,13.079,0,21,0
2021-05-23T00:00:00Z,Clay,1486,0,16895,17,43,0,13.079,0,17,0
2021-05-24T00:00:00Z,Clay,1486,0,16912,17,43,0,13.079,0,17,0
2021-05-25T00:00:00Z,Clay,1485,-1,16935,23,43,0,13.079,-1,23,0
2021-05-26T00:00:00Z,Clay,1486,1,16968,33,43,0,13.079,1,33,0
2021-05-27T00:00:00Z,Clay,1486,0,16992,24,43,0,13.079,0,24,0
2021-05-28T00:00:00Z,Clay,1487,1,17003,11,43,0,13.079,1,11,0
2021-05-29T00:00:00Z,Clay,1488,1,17048,45,43,0,13.079,1,45,0
2021-05-30T00:00:00Z,Clay,1488,0,17062,14,43,0,13.079,0,14,0
2021-05-31T00:00:00Z,Clay,1488,0,17086,24,43,0,13.079,0,24,0
2021-06-01T00:00:00Z,Clay,1488,0,17095,9,43,0,13.079,0,9,0
2021-06-02T00:00:00Z,Clay,1491,3,17117,22,43,0,13.079,3,22,0
2021-06-03T00:00:00Z,Clay,1491,0,17136,19,43,0,13.079,0,19,0
2021-06-04T00:00:00Z,Clay,1491,0,17171,35,43,0,13.079,0,35,0
2021-06-05T00:00:00Z,Clay,1491,0,17195,24,43,0,13.079,0,24,0
2021-06-06T00:00:00Z,Clay,1491,0,17205,10,43,0,13.079,0,10,0
2021-06-07T00:00:00Z,Clay,1491,0,17211,6,43,0,13.079,0,6,0
2021-06-08T00:00:00Z,Clay,1491,0,17231,20,43,0,13.079,0,20,0
2021-06-09T00:00:00Z,Clay,1491,0,17247,16,43,0,13.079,0,16,0
2021-06-10T00:00:00Z,Clay,1491,0,17258,11,43,0,13.079,0,11,0
2021-06-11T00:00:00Z,Clay,1491,0,17290,32,43,0,13.079,0,32,0
2021-06-12T00:00:00Z,Clay,1492,1,17301,11,43,0,13.079,1,11,0
2021-06-13T00:00:00Z,Clay,1495,3,17313,12,43,0,13.079,3,12,0
2021-06-14T00:00:00Z,Clay,1495,0,17319,6,43,0,13.079,0,6,0
2021-06-15T00:00:00Z,Clay,1495,0,17338,19,43,0,13.079,0,19,0
2021-06-16T00:00:00Z,Clay,1496,1,17351,13,43,0,13.079,1,13,0
2021-06-17T00:00:00Z,Clay,1496,0,17375,24,43,0,13.079,0,24,0
2021-06-18T00:00:00Z,Clay,1496,0,17397,22,43,0,13.079,0,22,0
2021-06-19T00:00:00Z,Clay,1496,0,17414,17,43,0,13.079,0,17,0
2021-06-20T00:00:00Z,Clay,1497,1,17425,11,43,0,13.079,1,11,0
2021-06-21T00:00:00Z,Clay,1497,0,17434,9,43,0,13.079,0,9,0
2021-06-22T00:00:00Z,Clay,1499,2,17445,11,43,0,13.079,2,11,0
2021-06-23T00:00:00Z,Clay,1499,0,17463,18,43,0,13.079,0,18,0
2021-06-24T00:00:00Z,Clay,1499,0,17473,10,43,0,13.079,0,10,0
2021-06-25T00:00:00Z,Clay,1502,3,17508,35,43,0,13.079,3,35,0
2021-06-26T00:00:00Z,Clay,1502,0,17519,11,43,0,13.079,0,11,0
2021-06-27T00:00:00Z,Clay,1503,1,17525,6,43,0,13.079,1,6,0
2021-06-28T00:00:00Z,Clay,1503,0,17541,16,43,0,13.079,0,16,0
2021-06-29T00:00:00Z,Clay,1503,0,17549,8,43,0,13.079,0,8,0
2021-06-30T00:00:00Z,Clay,1505,2,17578,29,43,0,13.079,2,29,0
2021-07-01T00:00:00Z,Clay,1506,1,17597,19,43,0,13.079,1,19,0
2021-07-02T00:00:00Z,Clay,1508,2,17621,24,43,0,13.079,2,24,0
2021-07-03T00:00:00Z,Clay,1508,0,17635,14,43,0,13.079,0,14,0
2021-07-04T00:00:00Z,Clay,1508,0,17635,0,43,0,13.079,0,0,0
2021-07-05T00:00:00Z,Clay,1508,0,17643,8,43,0,13.079,0,8,0
2021-07-06T00:00:00Z,Clay,1509,1,17649,6,43,0,13.079,1,6,0
2021-07-07T00:00:00Z,Clay,1512,3,17676,27,43,0,13.079,3,27,0
2021-07-08T00:00:00Z,Clay,1514,2,17682,6,43,0,13.079,2,6,0
2021-07-09T00:00:00Z,Clay,1516,2,17716,34,43,0,13.079,2,34,0
2021-07-10T00:00:00Z,Clay,1516,0,17733,17,43,0,13.079,0,17,0
2021-07-11T00:00:00Z,Clay,1517,1,17750,17,43,0,13.079,1,17,0
2021-07-12T00:00:00Z,Clay,1516,-1,17753,3,43,0,13.079,-1,3,0
2021-07-13T00:00:00Z,Clay,1519,3,17781,28,43,0,13.079,3,28,0
2021-07-14T00:00:00Z,Clay,1522,3,17818,37,43,0,13.079,3,37,0
2021-07-15T00:00:00Z,Clay,1522,0,17833,15,43,0,13.079,0,15,0
2021-07-16T00:00:00Z,Clay,1524,2,17859,26,43,0,13.079,2,26,0
2021-07-17T00:00:00Z,Clay,1524,0,17879,20,43,0,13.079,0,20,0
2021-07-18T00:00:00Z,Clay,1525,1,17919,40,43,0,13.079,1,40,0
2021-07-19T00:00:00Z,Clay,1525,0,17934,15,43,0,13.079,0,15,0
2021-07-20T00:00:00Z,Clay,1526,1,17954,20,43,0,13.079,1,20,0
2021-07-21T00:00:00Z,Clay,1525,-1,17989,35,43,0,13.079,-1,35,0
2021-07-22T00:00:00Z,Clay,1528,3,18024,35,43,0,13.079,3,35,0
2021-07-23T00:00:00Z,Clay,1529,1,18032,8,43,0,13.079,1,8,0
2021-07-24T00:00:00Z,Clay,1532,3,18093,61,43,0,13.079,3,61,0
2021-07-25T00:00:00Z,Clay,1532,0,18118,25,43,0,13.079,0,25,0
2021-07-26T00:00:00Z,Clay,1534,2,18133,15,43,0,13.079,2,15,0
2021-07-27T00:00:00Z,Clay,1540,6,18163,30,43,0,13.079,6,30,0
2021-07-28T00:00:00Z,Clay,1550,10,18227,64,43,0,13.079,10,64,0
2021-07-29T00:00:00Z,Clay,1555,5,18237,10,43,0,13.079,5,10,0
2021-07-30T00:00:00Z,Clay,1563,8,18318,81,43,0,13.079,8,81,0
2021-07-31T00:00:00Z,Clay,1573,10,18372,54,43,0,13.079,10,54,0
2021-08-01T00:00:00Z,Clay,1577,4,18403,31,43,0,13.079,4,31,0
2021-08-02T00:00:00Z,Clay,1579,2,18415,12,43,0,13.079,2,12,0
2021-08-03T00:00:00Z,Clay,1595,16,18475,60,43,0,13.079,16,60,0
2021-08-04T00:00:00Z,Clay,1609,14,18538,63,43,0,13.079,14,63,0
2021-08-05T00:00:00Z,Clay,1623,14,18629,91,43,0,13.079,14,91,0
2021-08-06T00:00:00Z,Clay,1647,24,18705,76,43,0,13.079,24,76,0
2021-08-07T00:00:00Z,Clay,1656,9,18743,38,43,0,13.079,9,38,0
2021-08-08T00:00:00Z,Clay,1659,3,18802,59,43,0,13.079,3,59,0
2021-08-09T00:00:00Z,Clay,1665,6,18864,62,43,0,13.079,6,62,0
2021-08-10T00:00:00Z,Clay,1681,16,18952,88,43,0,13.079,16,88,0
2021-08-11T00:00:00Z,Clay,1699,18,19050,98,43,0,13.079,18,98,0
2021-08-12T00:00:00Z,Clay,1710,11,19148,98,43,0,13.079,11,98,0
2021-08-13T00:00:00Z,Clay,1725,15,19249,101,43,0,13.079,15,101,0
2021-08-14T00:00:00Z,Clay,1745,20,19338,89,43,0,13.079,20,89,0
2021-08-15T00:00:00Z,Clay,1752,7,19402,64,43,0,13.079,7,64,0
2021-08-16T00:00:00Z,Clay,1754,2,19419,17,43,0,13.079,2,17,0
2021-08-17T00:00:00Z,Clay,1775,21,19548,129,43,0,13.079,21,129,0
2021-08-18T00:00:00Z,Clay,1789,14,19647,99,43,0,13.079,14,99,0
2021-08-19T00:00:00Z,Clay,1810,21,19755,108,43,0,13.079,21,108,0
2021-08-20T00:00:00Z,Clay,1828,18,19908,153,43,0,13.079,18,153,0
2021-08-21T00:00:00Z,Clay,1838,10,20055,147,43,0,13.079,10,147,0
2021-08-22T00:00:00Z,Clay,1846,8,20114,59,43,0,13.079,8,59,0
2021-08-23T00:00:00Z,Clay,1852,6,20160,46,43,0,13.079,6,46,0
2021-08-24T00:00:00Z,Clay,1866,14,20195,35,43,0,13.079,14,35,0
2021-08-25T00:00:00Z,Clay,1909,43,20317,122,43,0,13.079,43,122,0
2021-08-26T00:00:00Z,Clay,1921,12,20398,81,43,0,13.079,12,81,0
2021-08-27T00:00:00Z,Clay,1938,17,20548,150,43,0,13.079,17,150,0
2021-08-28T00:00:00Z,Clay,1960,22,20680,132,43,0,13.079,22,132,0
2021-08-29T00:00:00Z,Clay,1964,4,20925,245,44,1,13.079,4,245,1
2021-08-30T00:00:00Z,Clay,1979,15,20955,30,44,0,13.079,15,30,0
2021-08-31T00:00:00Z,Clay,2007,28,21298,343,44,0,13.079,28,343,0
2021-09-01T00:00:00Z,Clay,2042,35,21693,395,44,0,13.079,35,395,0
2021-09-02T00:00:00Z,Clay,2059,17,21929,236,44,0,13.079,17,236,0
2021-09-03T00:00:00Z,Clay,2080,21,22154,225,45,1,13.079,21,225,1
2021-09-04T00:00:00Z,Clay,2100,20,22351,197,45,0,13.079,20,197,0
2021-09-05T00:00:00Z,Clay,2111,11,22551,200,45,0,13.079,11,200,0
2021-09-06T00:00:00Z,Clay,2114,3,22615,64,45,0,13.079,3,64,0
2021-09-07T00:00:00Z,Clay,2119,5,22683,68,46,1,13.079,5,68,1
2021-09-08T00:00:00Z,Clay,2163,44,22998,315,47,1,13.079,44,315,1
2021-09-09T00:00:00Z,Clay,2193,30,23213,215,47,0,13.079,30,215,0
2021-09-10T00:00:00Z,Clay,2218,25,23642,429,47,0,13.079,25,429,0
2021-09-11T00:00:00Z,Clay,2238,20,23777,135,47,0,13.079,20,135,0
2021-09-12T00:00:00Z,Clay,2240,2,23875,98,47,0,13.079,2,98,0
2021-09-13T00:00:00Z,Clay,2245,5,23895,20,47,0,13.079,5,20,0
2021-09-14T00:00:00Z,Clay,2282,37,24075,180,47,0,13.079,37,180,0
2021-09-15T00:00:00Z,Clay,2305,23,24244,169,47,0,13.079,23,169,0
2021-09-16T00:00:00Z,Clay,2316,11,24415,171,47,0,13.079,11,171,0
2021-09-17T00:00:00Z,Clay,2333,17,24565,150,47,0,13.079,17,150,0
2021-09-18T00:00:00Z,Clay,2349,16,24800,235,47,0,13.079,16,235,0
2021-09-19T00:00:00Z,Clay,2349,0,24855,55,47,0,13.079,0,55,0
2021-09-20T00:00:00Z,Clay,2355,6,24880,25,47,0,13.079,6,25,0
2021-09-21T00:00:00Z,Clay,2388,33,25059,179,47,0,13.079,33,179,0
2021-09-22T00:00:00Z,Clay,2400,12,25204,145,47,0,13.079,12,145,0
2021-09-23T00:00:00Z,Clay,2407,7,25344,140,47,0,13.079,7,140,0
2021-09-24T00:00:00Z,Clay,2422,15,25480,136,47,0,13.079,15,136,0
2021-09-25T00:00:00Z,Clay,2438,16,25651,171,47,0,13.079,16,171,0
2021-09-26T00:00:00Z,Clay,2439,1,25706,55,48,1,13.079,1,55,1
2021-09-27T00:00:00Z,Clay,2441,2,25732,26,48,0,13.079,2,26,0
2021-09-28T00:00:00Z,Clay,2455,14,25872,140,49,1,13.079,14,140,1
2021-09-29T00:00:00Z,Clay,2466,11,26025,153,49,0,13.079,11,153,0
2021-09-30T00:00:00Z,Clay,2474,8,26235,210,49,0,13.079,8,210,0
2021-10-01T00:00:00Z,Clay,2479,5,26407,172,49,0,13.079,5,172,0
2021-10-02T00:00:00Z,Clay,2488,9,26509,102,50,1,13.079,9,102,1
2021-10-03T00:00:00Z,Clay,2491,3,26552,43,51,1,13.079,3,43,1
2021-10-04T00:00:00Z,Clay,2493,2,26589,37,51,0,13.079,2,37,0
2021-10-05T00:00:00Z,Clay,2510,17,26718,129,51,0,13.079,17,129,0
2021-10-06T00:00:00Z,Clay,2521,11,26872,154,51,0,13.079,11,154,0
2021-10-07T00:00:00Z,Clay,2532,11,27011,139,51,0,13.079,11,139,0
2021-10-08T00:00:00Z,Clay,2537,5,27159,148,51,0,13.079,5,148,0
2021-10-09T00:00:00Z,Clay,2541,4,27232,73,51,0,13.079,4,73,0
2021-10-10T00:00:00Z,Clay,2542,1,27292,60,51,0,13.079,1,60,0
2021-10-11T00:00:00Z,Clay,2542,0,27316,24,51,0,13.079,0,24,0
2021-10-12T00:00:00Z,Clay,2549,7,27376,60,51,0,13.079,7,60,0
2021-10-13T00:00:00Z,Clay,2560,11,27564,188,51,0,13.079,11,188,0
2021-10-14T00:00:00Z,Clay,2567,7,27769,205,53,2,13.079,7,205,2
2021-10-15T00:00:00Z,Clay,2573,6,27881,112,54,1,13.079,6,112,1
2021-10-16T00:00:00Z,Clay,2577,4,27983,102,54,0,13.079,4,102,0
2021-10-17T00:00:00Z,Clay,2580,3,28034,51,54,0,13.079,3,51,0
2021-10-18T00:00:00Z,Clay,2582,2,28054,20,54,0,13.079,2,20,0
2021-10-19T00:00:00Z,Clay,2588,6,28115,61,54,0,13.079,6,61,0
2021-10-20T00:00:00Z,Clay,2587,-1,28240,125,54,0,13.079,-1,125,0
2021-10-21T00:00:00Z,Clay,2592,5,28346,106,54,0,13.079,5,106,0
2021-10-22T00:00:00Z,Clay,2598,6,28502,156,54,0,13.079,6,156,0
2021-10-23T00:00:00Z,Clay,2602,4,28576,74,54,0,13.079,4,74,0
2021-10-24T00:00:00Z,Clay,2604,2,28617,41,54,0,13.079,2,41,0
2021-10-25T00:00:00Z,Clay,2604,0,28645,28,54,0,13.079,0,28,0
2021-10-26T00:00:00Z,Clay,2611,7,28829,184,54,0,13.079,7,184,0
2021-10-27T00:00:00Z,Clay,2620,9,28930,101,54,0,13.079,9,101,0
2021-10-28T00:00:00Z,Clay,2623,3,29188,258,54,0,13.079,3,258,0
2021-10-29T00:00:00Z,Clay,2623,0,29355,167,54,0,13.079,0,167,0
2021-10-30T00:00:00Z,Clay,2634,11,29438,83,54,0,13.079,11,83,0
2021-10-31T00:00:00Z,Clay,2639,5,29508,70,54,0,13.079,5,70,0
2021-11-01T00:00:00Z,Clay,2642,3,29540,32,54,0,13.079,3,32,0
2021-11-02T00:00:00Z,Clay,2651,9,29716,176,54,0,13.079,9,176,0
2021-11-03T00:00:00Z,Clay,2657,6,29830,114,54,0,13.079,6,114,0
2021-11-04T00:00:00Z,Clay,2662,5,29996,166,54,0,13.079,5,166,0
2021-11-05T00:00:00Z,Clay,2662,0,30221,225,54,0,13.079,0,225,0
2021-11-06T00:00:00Z,Clay,2670,8,30349,128,54,0,13.079,8,128,0
2021-11-07T00:00:00Z,Clay,2673,3,30394,45,54,0,13.079,3,45,0
2021-11-08T00:00:00Z,Clay,2674,1,30422,28,54,0,13.079,1,28,0
2021-11-09T00:00:00Z,Clay,2681,7,30543,121,54,0,13.079,7,121,0
2021-11-10T00:00:00Z,Clay,2684,3,30719,176,54,0,13.079,3,176,0
2021-11-11T00:00:00Z,Clay,2691,7,30837,118,54,0,13.079,7,118,0
2021-11-12T00:00:00Z,Clay,2693,2,30965,128,54,0,13.079,2,128,0
2020-03-17T00:00:00Z,Clinton,2,2,0,0,0,0,37.398,NA,NA,NA
2020-03-18T00:00:00Z,Clinton,3,1,0,0,0,0,37.398,1,0,0
2020-03-19T00:00:00Z,Clinton,3,0,0,0,0,0,37.398,0,0,0
2020-03-20T00:00:00Z,Clinton,3,0,0,0,0,0,37.398,0,0,0
2020-03-21T00:00:00Z,Clinton,3,0,0,0,0,0,37.398,0,0,0
2020-03-22T00:00:00Z,Clinton,3,0,0,0,0,0,37.398,0,0,0
2020-03-24T00:00:00Z,Clinton,3,0,0,0,0,0,37.398,0,0,0
2020-03-25T00:00:00Z,Clinton,4,1,0,0,0,0,37.398,1,0,0
2020-03-26T00:00:00Z,Clinton,5,1,0,0,0,0,37.398,1,0,0
2020-03-27T00:00:00Z,Clinton,5,0,0,0,0,0,37.398,0,0,0
2020-03-28T00:00:00Z,Clinton,5,0,0,0,0,0,37.398,0,0,0
2020-03-29T00:00:00Z,Clinton,6,1,0,0,0,0,37.398,1,0,0
2020-03-30T00:00:00Z,Clinton,6,0,0,0,0,0,37.398,0,0,0
2020-03-31T00:00:00Z,Clinton,7,1,0,0,0,0,37.398,1,0,0
2020-04-01T00:00:00Z,Clinton,8,1,0,0,0,0,37.398,1,0,0
2020-04-02T00:00:00Z,Clinton,8,0,0,0,0,0,37.398,0,0,0
2020-04-03T00:00:00Z,Clinton,8,0,0,0,0,0,37.398,0,0,0
2020-04-04T00:00:00Z,Clinton,10,2,0,0,0,0,37.398,2,0,0
2020-04-05T00:00:00Z,Clinton,10,0,0,0,0,0,37.398,0,0,0
2020-04-06T00:00:00Z,Clinton,11,1,0,0,0,0,37.398,1,0,0
2020-04-07T00:00:00Z,Clinton,11,0,0,0,0,0,37.398,0,0,0
2020-04-08T00:00:00Z,Clinton,13,2,0,0,0,0,37.398,2,0,0
2020-04-09T00:00:00Z,Clinton,31,18,0,0,0,0,37.398,18,0,0
2020-04-10T00:00:00Z,Clinton,32,1,0,0,0,0,37.398,1,0,0
2020-04-11T00:00:00Z,Clinton,37,5,0,0,0,0,37.398,5,0,0
2020-04-11T00:00:00Z,Clinton,37,0,0,0,0,0,37.398,0,0,0
2020-04-12T00:00:00Z,Clinton,37,0,0,0,0,0,37.398,0,0,0
2020-04-13T00:00:00Z,Clinton,38,1,0,0,0,0,37.398,1,0,0
2020-04-14T00:00:00Z,Clinton,38,0,0,0,0,0,37.398,0,0,0
2020-04-15T00:00:00Z,Clinton,39,1,0,0,0,0,37.398,1,0,0
2020-04-16T00:00:00Z,Clinton,39,0,0,0,0,0,37.398,0,0,0
2020-04-17T00:00:00Z,Clinton,42,3,0,0,0,0,37.398,3,0,0
2020-04-18T00:00:00Z,Clinton,44,2,0,0,0,0,37.398,2,0,0
2020-04-19T00:00:00Z,Clinton,45,1,0,0,0,0,37.398,1,0,0
2020-04-20T00:00:00Z,Clinton,45,0,0,0,0,0,37.398,0,0,0
2020-04-21T00:00:00Z,Clinton,46,1,0,0,0,0,37.398,1,0,0
2020-04-22T00:00:00Z,Clinton,49,3,0,0,0,0,37.398,3,0,0
2020-04-23T00:00:00Z,Clinton,51,2,0,0,0,0,37.398,2,0,0
2020-04-24T00:00:00Z,Clinton,73,22,0,0,1,1,37.398,22,0,1
2020-04-25T00:00:00Z,Clinton,82,9,0,0,1,0,37.398,9,0,0
2020-04-26T00:00:00Z,Clinton,84,2,0,0,1,0,37.398,2,0,0
2020-04-27T00:00:00Z,Clinton,85,1,0,0,1,0,37.398,1,0,0
2020-04-28T00:00:00Z,Clinton,90,5,0,0,1,0,37.398,5,0,0
2020-04-29T00:00:00Z,Clinton,101,11,0,0,1,0,37.398,11,0,0
2020-04-30T00:00:00Z,Clinton,106,5,0,0,3,2,37.398,5,0,2
2020-05-01T00:00:00Z,Clinton,110,4,0,0,4,1,37.398,4,0,1
2020-05-02T00:00:00Z,Clinton,110,0,0,0,5,1,37.398,0,0,1
2020-05-03T00:00:00Z,Clinton,112,2,0,0,5,0,37.398,2,0,0
2020-05-04T00:00:00Z,Clinton,114,2,520,520,5,0,37.398,2,520,0
2020-05-05T00:00:00Z,Clinton,115,1,522,2,7,2,37.398,1,2,2
2020-05-06T00:00:00Z,Clinton,116,1,536,14,7,0,37.398,1,14,0
2020-05-07T00:00:00Z,Clinton,122,6,638,102,8,1,37.398,6,102,1
2020-05-08T00:00:00Z,Clinton,125,3,725,87,8,0,37.398,3,87,0
2020-05-09T00:00:00Z,Clinton,126,1,776,51,10,2,37.398,1,51,2
2020-05-10T00:00:00Z,Clinton,126,0,789,13,10,0,37.398,0,13,0
2020-05-11T00:00:00Z,Clinton,127,1,804,15,10,0,37.398,1,15,0
2020-05-12T00:00:00Z,Clinton,128,1,808,4,12,2,37.398,1,4,2
2020-05-13T00:00:00Z,Clinton,142,14,877,69,13,1,37.398,14,69,1
2020-05-14T00:00:00Z,Clinton,155,13,964,87,13,0,37.398,13,87,0
2020-05-15T00:00:00Z,Clinton,159,4,1108,144,13,0,37.398,4,144,0
2020-05-16T00:00:00Z,Clinton,162,3,1183,75,14,1,37.398,3,75,1
2020-05-17T00:00:00Z,Clinton,161,-1,1199,16,14,0,37.398,-1,16,0
2020-05-18T00:00:00Z,Clinton,161,0,1213,14,14,0,37.398,0,14,0
2020-05-19T00:00:00Z,Clinton,165,4,1239,26,14,0,37.398,4,26,0
2020-05-20T00:00:00Z,Clinton,167,2,1283,44,16,2,37.398,2,44,2
2020-05-21T00:00:00Z,Clinton,169,2,1313,30,16,0,37.398,2,30,0
2020-05-22T00:00:00Z,Clinton,173,4,1339,26,16,0,37.398,4,26,0
2020-05-23T00:00:00Z,Clinton,176,3,1445,106,16,0,37.398,3,106,0
2020-05-24T00:00:00Z,Clinton,176,0,1462,17,16,0,37.398,0,17,0
2020-05-25T00:00:00Z,Clinton,177,1,1474,12,16,0,37.398,1,12,0
2020-05-26T00:00:00Z,Clinton,178,1,1493,19,16,0,37.398,1,19,0
2020-05-27T00:00:00Z,Clinton,178,0,1519,26,17,1,37.398,0,26,1
2020-05-28T00:00:00Z,Clinton,180,2,1623,104,17,0,37.398,2,104,0
2020-05-29T00:00:00Z,Clinton,181,1,1754,131,17,0,37.398,1,131,0
2020-05-30T00:00:00Z,Clinton,186,5,1804,50,17,0,37.398,5,50,0
2020-05-31T00:00:00Z,Clinton,186,0,1852,48,17,0,37.398,0,48,0
2020-06-01T00:00:00Z,Clinton,186,0,1857,5,17,0,37.398,0,5,0
2020-06-02T00:00:00Z,Clinton,188,2,1859,2,17,0,37.398,2,2,0
2020-06-03T00:00:00Z,Clinton,188,0,1995,136,17,0,37.398,0,136,0
2020-06-04T00:00:00Z,Clinton,189,1,2085,90,17,0,37.398,1,90,0
2020-06-05T00:00:00Z,Clinton,190,1,2215,130,17,0,37.398,1,130,0
2020-06-06T00:00:00Z,Clinton,193,3,2290,75,17,0,37.398,3,75,0
2020-06-07T00:00:00Z,Clinton,193,0,2309,19,17,0,37.398,0,19,0
2020-06-08T00:00:00Z,Clinton,193,0,2374,65,17,0,37.398,0,65,0
2020-06-09T00:00:00Z,Clinton,196,3,2420,46,17,0,37.398,3,46,0
2020-06-10T00:00:00Z,Clinton,197,1,2457,37,17,0,37.398,1,37,0
2020-06-11T00:00:00Z,Clinton,198,1,2549,92,17,0,37.398,1,92,0
2020-06-12T00:00:00Z,Clinton,203,5,2703,154,17,0,37.398,5,154,0
2020-06-13T00:00:00Z,Clinton,207,4,2748,45,17,0,37.398,4,45,0
2020-06-14T00:00:00Z,Clinton,209,2,2778,30,17,0,37.398,2,30,0
2020-06-15T00:00:00Z,Clinton,213,4,2829,51,17,0,37.398,4,51,0
2020-06-16T00:00:00Z,Clinton,214,1,2840,11,17,0,37.398,1,11,0
2020-06-17T00:00:00Z,Clinton,216,2,2914,74,17,0,37.398,2,74,0
2020-06-18T00:00:00Z,Clinton,220,4,2996,82,17,0,37.398,4,82,0
2020-06-19T00:00:00Z,Clinton,220,0,3097,101,17,0,37.398,0,101,0
2020-06-20T00:00:00Z,Clinton,223,3,3344,247,17,0,37.398,3,247,0
2020-06-21T00:00:00Z,Clinton,224,1,3384,40,17,0,37.398,1,40,0
2020-06-22T00:00:00Z,Clinton,224,0,3403,19,17,0,37.398,0,19,0
2020-06-23T00:00:00Z,Clinton,225,1,3434,31,17,0,37.398,1,31,0
2020-06-24T00:00:00Z,Clinton,224,-1,3505,71,17,0,37.398,-1,71,0
2020-06-25T00:00:00Z,Clinton,226,2,3615,110,17,0,37.398,2,110,0
2020-06-26T00:00:00Z,Clinton,229,3,3683,68,17,0,37.398,3,68,0
2020-06-27T00:00:00Z,Clinton,231,2,3759,76,17,0,37.398,2,76,0
2020-06-28T00:00:00Z,Clinton,233,2,3844,85,17,0,37.398,2,85,0
2020-06-29T00:00:00Z,Clinton,236,3,3885,41,17,0,37.398,3,41,0
2020-06-30T00:00:00Z,Clinton,236,0,3924,39,17,0,37.398,0,39,0
2020-07-01T00:00:00Z,Clinton,237,1,3998,74,17,0,37.398,1,74,0
2020-07-02T00:00:00Z,Clinton,239,2,4028,30,17,0,37.398,2,30,0
2020-07-03T00:00:00Z,Clinton,240,1,4137,109,17,0,37.398,1,109,0
2020-07-04T00:00:00Z,Clinton,241,1,4168,31,17,0,37.398,1,31,0
2020-07-05T00:00:00Z,Clinton,242,1,4202,34,17,0,37.398,1,34,0
2020-07-06T00:00:00Z,Clinton,242,0,4228,26,17,0,37.398,0,26,0
2020-07-07T00:00:00Z,Clinton,243,1,4281,53,17,0,37.398,1,53,0
2020-07-08T00:00:00Z,Clinton,244,1,4357,76,17,0,37.398,1,76,0
2020-07-09T00:00:00Z,Clinton,244,0,4416,59,17,0,37.398,0,59,0
2020-07-10T00:00:00Z,Clinton,245,1,4463,47,17,0,37.398,1,47,0
2020-07-11T00:00:00Z,Clinton,247,2,4502,39,17,0,37.398,2,39,0
2020-07-12T00:00:00Z,Clinton,246,-1,4601,99,16,-1,37.398,-1,99,-1
2020-07-13T00:00:00Z,Clinton,246,0,4623,22,16,0,37.398,0,22,0
2020-07-14T00:00:00Z,Clinton,252,6,4682,59,16,0,37.398,6,59,0
2020-07-15T00:00:00Z,Clinton,256,4,4753,71,17,1,37.398,4,71,1
2020-07-16T00:00:00Z,Clinton,260,4,4828,75,16,-1,37.398,4,75,-1
2020-07-17T00:00:00Z,Clinton,264,4,4889,61,16,0,37.398,4,61,0
2020-07-18T00:00:00Z,Clinton,267,3,4994,105,16,0,37.398,3,105,0
2020-07-19T00:00:00Z,Clinton,268,1,5065,71,16,0,37.398,1,71,0
2020-07-20T00:00:00Z,Clinton,271,3,5140,75,17,1,37.398,3,75,1
2020-07-21T00:00:00Z,Clinton,273,2,5180,40,17,0,37.398,2,40,0
2020-07-22T00:00:00Z,Clinton,278,5,5234,54,17,0,37.398,5,54,0
2020-07-23T00:00:00Z,Clinton,288,10,5308,74,17,0,37.398,10,74,0
2020-07-24T00:00:00Z,Clinton,292,4,5403,95,17,0,37.398,4,95,0
2020-07-25T00:00:00Z,Clinton,294,2,5471,68,17,0,37.398,2,68,0
2020-07-26T00:00:00Z,Clinton,298,4,5543,72,17,0,37.398,4,72,0
2020-07-27T00:00:00Z,Clinton,306,8,5602,59,17,0,37.398,8,59,0
2020-07-28T00:00:00Z,Clinton,311,5,5668,66,17,0,37.398,5,66,0
2020-07-29T00:00:00Z,Clinton,319,8,5871,203,17,0,37.398,8,203,0
2020-07-30T00:00:00Z,Clinton,321,2,6003,132,17,0,37.398,2,132,0
2020-07-31T00:00:00Z,Clinton,330,9,6100,97,17,0,37.398,9,97,0
2020-08-01T00:00:00Z,Clinton,333,3,6160,60,17,0,37.398,3,60,0
